EncryptedID,Semester,GPA,TC qua,Acc
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,3,3.72,18,42
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,4,3.45,19,61
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,5,3.19,18,83
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,6,3.6,21,104
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,7,3.14,21,125
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,8,3.62,20,145
811fc44827709de00ac203e3a5438a443f6347cc75b4b9eac2b4b669ba81f141,9,4.0,12,157
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,1,1.25,8,8
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,2,2.0,11,19
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,3,2.09,17,40
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,4,2.17,17,57
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,5,3.0,18,78
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,6,3.37,23,101
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,7,3.29,14,115
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,8,3.02,22,137
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,9,4.0,6,143
8165c21646c9220bf97c3d32ed996dc5eb487c7736ed813144471a8d4fcfeaa0,10,3.85,13,156
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,1,1.58,8,8
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,2,0.96,9,17
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,3,1.44,12,29
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,4,2.03,17,46
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,5,0.92,13,59
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,6,2.55,20,79
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,7,2.82,17,96
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,8,2.37,19,115
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,9,3.21,14,131
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,10,2.86,14,140
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,11,0.0,0,140
8177ce20371a0848f5297ea0b8222c459cc44ca89afa4b107961131aa9c2eb06,12,3.36,14,156
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,1,0.75,4,4
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,2,1.04,9,13
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,3,0.55,7,20
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,4,1.0,10,30
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,5,0.7,5,37
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,6,0.85,10,47
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,7,1.36,18,69
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,8,1.14,11,80
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,9,1.11,5,85
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,10,1.91,17,102
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,11,0.62,6,110
818ac3b1714af913fe2280e0142f55d71128f1f88bc6d38e07fd2c8300d05ba9,12,2.36,12,125
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,1,1.58,8,8
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,2,2.08,10,18
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,3,1.69,14,32
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,4,2.47,17,49
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,5,2.37,19,68
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,6,2.89,15,83
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,7,2.73,24,107
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,8,3.55,20,127
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,9,2.5,14,141
81a6eeff11bcb9d980b2050487f5beb6acb5add68fb255df98c08ef22f27ca0c,10,3.12,16,157
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,1,1.47,11,11
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,2,3.59,11,22
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,3,2.28,16,42
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,4,2.46,13,55
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,5,3.03,17,76
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,6,3.16,16,92
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,7,2.72,20,112
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,8,2.45,18,130
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,9,2.41,11,140
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,10,3.86,14,154
820d9ed82da965d22098f59ddcdeea5540ea9b16eaaca2f0ea6010a77599b5ce,11,3.5,2,156
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,1,1.57,10,10
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,2,1.0,5,15
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,3,2.36,21,40
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,4,1.86,15,55
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,5,2.2,22,77
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,6,2.73,22,99
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,7,3.32,20,119
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,8,3.38,17,134
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,9,3.0,9,143
82b1b0277e2540f1d607dafd1fa35157ac5971f955f997fe5d08562860067988,10,4.0,12,155
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,1,2.71,14,14
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,2,3.05,11,25
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,3,2.88,21,46
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,4,2.58,18,64
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,5,2.91,22,80
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,6,3.15,24,98
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,7,3.61,19,117
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,8,3.74,17,134
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,9,3.33,9,143
83133a235caa1907180ae5227a3b9dea8cd8501cc684e5ed4f7884f68a7bee6c,10,4.0,12,155
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,1,2.29,14,14
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,2,1.91,9,23
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,3,2.84,19,44
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,4,1.76,14,58
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,5,2.26,17,75
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,6,3.11,19,94
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,7,3.52,22,116
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,8,3.14,18,131
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,9,3.0,15,143
8337ac9ff52af2e5c31856c74855196654b0bde5dcad6dc75d7755aa7ee7ca94,10,4.0,12,155
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,1,1.42,8,8
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,2,2.07,14,22
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,3,1.5,12,34
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,4,1.17,5,39
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,5,1.5,9,52
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,6,2.3,20,72
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,7,2.84,22,98
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,8,2.71,14,112
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,9,2.68,17,131
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,10,2.5,10,141
833ebc7a193cfa5aecc3322e6bd36203e91af2f613cf56ea5696b896311032db,11,3.5,11,155
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,1,2.21,14,14
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,2,2.77,11,25
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,3,3.38,21,46
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,4,2.08,15,61
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,5,3.38,16,79
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,6,3.25,20,99
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,7,3.94,17,116
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,8,3.72,18,134
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,9,3.53,15,146
83737fe4145c0734ea47aed492a375d289cb508401b5a6ccedabd298d935b698,10,4.0,9,155
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,1,2.03,15,15
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,2,2.82,11,26
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,3,2.27,13,42
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,4,2.73,15,57
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,5,2.86,18,77
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,6,3.05,20,97
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,7,3.14,14,111
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,8,2.78,9,120
83d553c990fc6a7e3f8b724cc13f63adea8c5452de733d5918c6d0767867ce1c,9,4.0,6,126
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,1,0.71,4,4
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,2,1.5,9,13
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,3,2.29,21,40
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,4,1.62,20,60
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,5,2.15,20,80
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,6,2.39,15,95
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,7,3.32,22,117
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,8,3.42,19,136
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,9,3.75,6,144
841db68d1f2b745ed5764f12a68bfa3569fcfdbfc97dda4eb0dd9561d1fce058,10,4.0,12,156
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,1,1.75,12,12
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,2,1.96,11,23
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,3,2.94,16,45
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,4,2.84,19,64
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,5,3.5,16,80
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,6,3.46,23,103
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,7,2.77,16,119
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,8,3.3,20,139
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,9,1.71,4,143
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,10,4.0,3,146
844eb1159ab194d13379559ba9374b970208d491cc9c0e80b55ad3f4b807f3ca,11,4.0,9,155
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,1,2.92,12,12
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,2,2.29,12,24
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,3,3.38,20,44
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,4,3.79,21,65
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,5,3.32,20,85
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,6,3.16,19,104
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,7,3.34,16,120
845d8d597ea6cf04c15003341790c0e5a3e45ffbe2ef81b03c38468e89d573bb,8,4.0,6,126
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,1,2.29,14,14
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,2,2.09,11,25
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,3,1.86,17,42
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,4,1.83,18,60
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,5,2.79,17,77
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,6,2.57,14,91
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,7,3.36,14,105
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,8,3.18,14,119
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,9,3.0,14,133
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,10,3.33,9,142
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,11,2.77,9,151
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,12,2.29,7,158
846a5d0f47f04de43babaace47d44bc609d0e3f806403eade1655576515bd350,13,0.0,0,158
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,1,2.4,15,15
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,2,3.64,11,26
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,3,3.34,16,42
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,4,3.11,18,60
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,5,3.67,18,82
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,6,2.95,17,99
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,7,2.59,17,116
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,8,3.35,23,139
848c6e97b11e52508c2462d6e907e0358efd88fa99b37ad38a3168c146bde78d,9,2.57,17,156
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,1,1.92,12,12
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,2,2.61,14,26
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,3,2.81,16,42
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,4,2.66,19,61
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,5,3.37,19,83
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,6,3.78,20,103
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,7,3.81,18,123
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,8,3.6,20,143
84a0e30e0857e3c1166c8fdb49ba43563695700a89adb61219c128bcf14fca97,9,4.0,12,155
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,1,2.0,14,14
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,2,1.5,8,22
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,3,2.4,21,43
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,4,1.1,9,52
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,5,2.53,19,77
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,6,3.3,22,95
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,7,2.94,24,116
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,8,3.34,19,133
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,9,3.17,10,143
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,10,0.0,0,143
84f7b25dc26dbd27397f44146ce5a9e70afd5b006ddcc1a1554fb9e253c3e8ce,11,3.25,12,155
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,1,1.67,8,8
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,2,2.93,14,22
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,3,3.0,16,42
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,4,3.12,20,62
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,5,3.03,18,82
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,6,2.97,18,100
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,7,2.44,17,117
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,8,3.34,22,139
850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df,9,3.88,16,155
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,1,1.07,8,8
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,2,1.82,11,19
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,3,1.32,14,37
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,4,3.09,17,54
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,5,2.55,19,78
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,6,2.14,15,93
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,7,2.0,15,108
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,8,2.5,12,120
850fe2b9e490d2a6dad9d18a83ce812c6a7e56412c12d5ea0e739f99609a60b3,9,2.5,9,126
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,1,2.67,12,12
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,2,2.11,14,26
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,3,2.97,16,45
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,4,2.97,17,62
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,5,3.72,18,80
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,6,3.7,20,100
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,7,3.92,19,119
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,8,3.14,22,141
85175838397ae5a3696dccab9437710876dc1b7481af23e894c4b706145b2950,9,3.68,14,155
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,1,2.5,12,12
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,2,2.14,14,26
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,3,2.09,14,40
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,4,1.33,10,50
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,5,1.98,23,75
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,6,2.41,16,91
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,7,2.75,22,113
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,8,2.68,19,132
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,9,3.61,9,143
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,10,0.0,0,143
851b9ff20fab024c0b44277f26f1ecaae3e549c83afb8bd92b00fb511dc33a50,11,3.25,12,155
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,1,1.58,12,12
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,2,1.92,12,24
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,3,1.39,9,33
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,4,2.1,13,46
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,5,2.0,18,69
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,6,2.4,20,91
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,7,2.32,16,107
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,8,2.35,17,124
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,9,3.05,21,142
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,10,3.5,12,154
85319170526967e546c67d2fb569e4e3071ae4c93b49aec2eb47eebcd1e37202,11,1.71,4,156
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,1,2.6,15,15
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,2,3.64,11,26
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,3,3.5,14,40
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,4,3.92,13,53
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,5,3.88,17,76
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,6,3.72,16,94
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,7,3.33,18,112
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,8,4.0,8,120
85456572579927e657278de54aaeca153fbc28110e46ee5472188f790069c0d2,9,4.0,6,126
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,1,2.17,12,12
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,2,1.86,11,23
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,3,3.68,14,37
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,4,2.5,15,52
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,5,2.5,16,70
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,6,2.86,21,91
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,7,3.71,21,112
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,8,3.62,24,136
85b046b231d0ac91fb47a27ad046d267c72fab83015eedc0f1b857898f00c0a8,9,3.45,21,156
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,1,2.75,12,12
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,2,2.0,11,23
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,3,2.46,14,37
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,4,2.03,19,56
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,5,3.21,19,78
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,6,3.43,23,101
85b3f4981f7100fbc9451c49b8790f23a69748b4daec72d2996c310e1e68f773,7,3.53,19,120
